4.999550e+002,6.315141e+001
5.004371e+002,6.520649e+001
5.009193e+002,6.698904e+001
5.014014e+002,6.862331e+001
5.018835e+002,6.996654e+001
5.023656e+002,7.068230e+001
5.028477e+002,7.049386e+001
5.033298e+002,6.932022e+001
5.038120e+002,6.727528e+001
5.042941e+002,6.477031e+001
5.047762e+002,6.254405e+001
5.052583e+002,6.137813e+001
5.057404e+002,6.154075e+001
5.062225e+002,6.258445e+001
5.067047e+002,6.383685e+001
5.071868e+002,6.482739e+001
5.076689e+002,6.545011e+001
5.081510e+002,6.589371e+001
5.086331e+002,6.655437e+001
5.091152e+002,6.773356e+001
5.095974e+002,6.931532e+001
5.100795e+002,7.076861e+001
5.105616e+002,7.161224e+001
5.110437e+002,7.162222e+001
5.115258e+002,7.090701e+001
5.120079e+002,6.983612e+001
5.124901e+002,6.905143e+001
5.129722e+002,6.913503e+001
5.134543e+002,7.015491e+001
5.139364e+002,7.161975e+001
5.144185e+002,7.287671e+001
5.149006e+002,7.348798e+001
5.153828e+002,7.324456e+001
5.158649e+002,7.221201e+001
5.163470e+002,7.074979e+001
5.168291e+002,6.947049e+001
5.173112e+002,6.885020e+001
5.177933e+002,6.895195e+001
5.182755e+002,6.955015e+001
5.187576e+002,7.042450e+001
5.192397e+002,7.152264e+001
5.197218e+002,7.292875e+001
5.202039e+002,7.474083e+001
5.206860e+002,7.686693e+001
5.211682e+002,7.897095e+001
5.216503e+002,8.068345e+001
5.221324e+002,8.180732e+001
5.226145e+002,8.236372e+001
5.230966e+002,8.251035e+001
5.235787e+002,8.245262e+001
5.240609e+002,8.239385e+001
5.245430e+002,8.242916e+001
5.250251e+002,8.251982e+001
5.255072e+002,8.251460e+001
5.259893e+002,8.228264e+001
5.264714e+002,8.177186e+001
5.269536e+002,8.105140e+001
5.274357e+002,8.029972e+001
5.279178e+002,7.977876e+001
5.283999e+002,7.970547e+001
5.288820e+002,8.012850e+001
5.293641e+002,8.091550e+001
5.298463e+002,8.185979e+001
5.303284e+002,8.278696e+001
5.308105e+002,8.359544e+001
5.312926e+002,8.425099e+001
5.317747e+002,8.475287e+001
5.322568e+002,8.509776e+001
5.327390e+002,8.527168e+001
5.332211e+002,8.524915e+001
5.337032e+002,8.500989e+001
5.341853e+002,8.456400e+001
5.346674e+002,8.396415e+001
5.351495e+002,8.332875e+001
5.356317e+002,8.281349e+001
5.361138e+002,8.256863e+001
5.365959e+002,8.266187e+001
5.370780e+002,8.304974e+001
5.375601e+002,8.362043e+001
5.380422e+002,8.425665e+001
5.385244e+002,8.488114e+001
5.390065e+002,8.544629e+001
5.394886e+002,8.593223e+001
5.399707e+002,8.632928e+001
5.404528e+002,8.662760e+001
5.409349e+002,8.681808e+001
5.414171e+002,8.689628e+001
5.418992e+002,8.686819e+001
5.423813e+002,8.675946e+001
5.428634e+002,8.661369e+001
5.433455e+002,8.649122e+001
5.438276e+002,8.644482e+001
5.443098e+002,8.649335e+001
5.447919e+002,8.661936e+001
5.452740e+002,8.678127e+001
5.457561e+002,8.693632e+001
5.462382e+002,8.705680e+001
5.467203e+002,8.713448e+001
5.472025e+002,8.717480e+001
5.476846e+002,8.718443e+001
5.481667e+002,8.716127e+001
5.486488e+002,8.709066e+001
5.491309e+002,8.695887e+001
5.496130e+002,8.676418e+001
5.500952e+002,8.653327e+001
5.505773e+002,8.632705e+001
5.510594e+002,8.621825e+001
5.515415e+002,8.627412e+001
5.520236e+002,8.651598e+001
5.525057e+002,8.690977e+001
