4.999550e+002,7.364618e+001
5.004371e+002,7.614216e+001
5.009193e+002,7.904503e+001
5.014014e+002,8.223428e+001
5.018835e+002,8.492957e+001
5.023656e+002,8.626171e+001
5.028477e+002,8.583671e+001
5.033298e+002,8.371714e+001
5.038120e+002,8.016570e+001
5.042941e+002,7.574669e+001
5.047762e+002,7.145387e+001
5.052583e+002,6.842873e+001
5.057404e+002,6.727435e+001
5.062225e+002,6.760903e+001
5.067047e+002,6.861745e+001
5.071868e+002,6.964645e+001
5.076689e+002,7.046179e+001
5.081510e+002,7.116811e+001
5.086331e+002,7.207275e+001
5.091152e+002,7.336063e+001
5.095974e+002,7.480980e+001
5.100795e+002,7.586066e+001
5.105616e+002,7.605808e+001
5.110437e+002,7.523309e+001
5.115258e+002,7.354573e+001
5.120079e+002,7.146310e+001
5.124901e+002,6.978731e+001
5.129722e+002,6.929272e+001
5.134543e+002,7.011031e+001
5.139364e+002,7.164928e+001
5.144185e+002,7.309963e+001
5.149006e+002,7.393432e+001
5.153828e+002,7.393066e+001
5.158649e+002,7.321613e+001
5.163470e+002,7.220316e+001
5.168291e+002,7.149207e+001
5.173112e+002,7.145473e+001
5.177933e+002,7.203612e+001
5.182755e+002,7.296194e+001
5.187576e+002,7.404942e+001
5.192397e+002,7.531707e+001
5.197218e+002,7.694636e+001
5.202039e+002,7.909512e+001
5.206860e+002,8.166516e+001
5.211682e+002,8.421973e+001
5.216503e+002,8.624661e+001
5.221324e+002,8.742962e+001
5.226145e+002,8.770151e+001
5.230966e+002,8.715670e+001
5.235787e+002,8.597999e+001
5.240609e+002,8.446239e+001
5.245430e+002,8.293282e+001
5.250251e+002,8.164632e+001
5.255072e+002,8.065002e+001
5.259893e+002,7.985109e+001
5.264714e+002,7.914898e+001
5.269536e+002,7.854633e+001
5.274357e+002,7.816632e+001
5.279178e+002,7.819755e+001
5.283999e+002,7.875507e+001
5.288820e+002,7.977228e+001
5.293641e+002,8.103094e+001
5.298463e+002,8.229664e+001
5.303284e+002,8.341731e+001
5.308105e+002,8.432980e+001
5.312926e+002,8.504417e+001
5.317747e+002,8.559424e+001
5.322568e+002,8.601377e+001
5.327390e+002,8.632963e+001
5.332211e+002,8.656493e+001
5.337032e+002,8.675543e+001
5.341853e+002,8.695737e+001
5.346674e+002,8.723511e+001
5.351495e+002,8.764323e+001
5.356317e+002,8.818471e+001
5.361138e+002,8.879372e+001
5.365959e+002,8.935033e+001
5.370780e+002,8.975349e+001
5.375601e+002,8.996289e+001
5.380422e+002,9.001536e+001
5.385244e+002,9.000518e+001
5.390065e+002,9.005157e+001
5.394886e+002,9.025003e+001
5.399707e+002,9.062590e+001
5.404528e+002,9.112155e+001
5.409349e+002,9.162698e+001
5.414171e+002,9.204434e+001
5.418992e+002,9.232217e+001
5.423813e+002,9.246835e+001
5.428634e+002,9.253953e+001
5.433455e+002,9.261749e+001
5.438276e+002,9.276955e+001
5.443098e+002,9.302029e+001
5.447919e+002,9.334456e+001
5.452740e+002,9.368537e+001
5.457561e+002,9.397922e+001
5.462382e+002,9.416814e+001
5.467203e+002,9.421021e+001
5.472025e+002,9.408403e+001
5.476846e+002,9.379227e+001
5.481667e+002,9.336118e+001
5.486488e+002,9.283389e+001
5.491309e+002,9.226318e+001
5.496130e+002,9.170475e+001
5.500952e+002,9.123218e+001
5.505773e+002,9.093529e+001
5.510594e+002,9.089319e+001
5.515415e+002,9.115490e+001
5.520236e+002,9.170107e+001
5.525057e+002,9.245007e+001
5.529879e+002,9.327841e+001
5.534700e+002,9.405575e+001
5.539521e+002,9.466881e+001
5.544342e+002,9.502935e+001
5.549163e+002,9.510170e+001
5.553984e+002,9.491679e+001
5.558806e+002,9.457094e+001
5.563627e+002,9.418483e+001
5.568448e+002,9.386209e+001
5.573269e+002,9.367064e+001
5.578090e+002,9.363058e+001
5.582911e+002,9.372398e+001
5.587733e+002,9.390519e+001
5.592554e+002,9.411823e+001
5.597375e+002,9.431541e+001
5.602196e+002,9.447381e+001
5.607017e+002,9.459875e+001
5.611838e+002,9.471039e+001
5.616660e+002,9.483092e+001
5.621481e+002,9.496904e+001
5.626302e+002,9.511516e+001
5.631123e+002,9.524571e+001
5.635944e+002,9.533627e+001
5.640765e+002,9.537389e+001
5.645587e+002,9.536393e+001
5.650408e+002,9.532417e+001
5.655229e+002,9.527785e+001
5.660050e+002,9.524233e+001
5.664871e+002,9.522387e+001
5.669692e+002,9.521600e+001
5.674514e+002,9.520329e+001
5.679335e+002,9.517217e+001
5.684156e+002,9.511553e+001
5.688977e+002,9.503872e+001
5.693798e+002,9.495548e+001
5.698619e+002,9.488774e+001
5.703441e+002,9.485912e+001
5.708262e+002,9.488805e+001
5.713083e+002,9.498151e+001
5.717904e+002,9.513382e+001
5.722725e+002,9.532381e+001
5.727546e+002,9.551971e+001
5.732368e+002,9.568371e+001
5.737189e+002,9.577170e+001
5.742010e+002,9.574708e+001
5.746831e+002,9.559796e+001
5.751652e+002,9.534303e+001
5.756473e+002,9.503133e+001
5.761295e+002,9.471873e+001
5.766116e+002,9.445577e+001
5.770937e+002,9.427251e+001
5.775758e+002,9.417447e+001
5.780579e+002,9.414503e+001
5.785400e+002,9.415657e+001
5.790222e+002,9.418362e+001
5.795043e+002,9.421383e+001
5.799864e+002,9.425415e+001
5.804685e+002,9.432159e+001
5.809506e+002,9.443283e+001
5.814327e+002,9.458974e+001
5.819149e+002,9.477384e+001
5.823970e+002,9.494717e+001
5.828791e+002,9.507064e+001
5.833612e+002,9.511829e+001
5.838433e+002,9.508682e+001
5.843254e+002,9.499616e+001
5.848076e+002,9.488063e+001
5.852897e+002,9.477888e+001
5.857718e+002,9.472086e+001
5.862539e+002,9.472391e+001
5.867360e+002,9.478817e+001
5.872181e+002,9.490317e+001
5.877003e+002,9.505459e+001
5.881824e+002,9.522898e+001
5.886645e+002,9.541600e+001
5.891466e+002,9.560262e+001
5.896287e+002,9.577226e+001
5.901108e+002,9.590725e+001
5.905930e+002,9.599119e+001
5.910751e+002,9.601662e+001
5.915572e+002,9.598953e+001
5.920393e+002,9.592789e+001
5.925214e+002,9.585676e+001
5.930035e+002,9.580132e+001
5.934857e+002,9.578156e+001
5.939678e+002,9.580449e+001
5.944499e+002,9.586455e+001
5.949320e+002,9.594707e+001
5.954141e+002,9.603551e+001
5.958962e+002,9.611566e+001
5.963784e+002,9.617900e+001
5.968605e+002,9.622245e+001
5.973426e+002,9.624664e+001
5.978247e+002,9.625403e+001
5.983068e+002,9.624680e+001
5.987889e+002,9.622830e+001
5.992711e+002,9.620240e+001
5.997532e+002,9.617397e+001
6.002353e+002,9.614951e+001
6.007174e+002,9.613461e+001
6.011995e+002,9.613188e+001
6.016816e+002,9.613933e+001
6.021638e+002,9.614988e+001
6.026459e+002,9.615383e+001
6.031280e+002,9.614182e+001
6.036101e+002,9.610818e+001
6.040922e+002,9.605284e+001
6.045743e+002,9.598186e+001
6.050565e+002,9.590434e+001
6.055386e+002,9.582928e+001
6.060207e+002,9.576295e+001
6.065028e+002,9.570747e+001
6.069849e+002,9.566214e+001
6.074670e+002,9.562724e+001
6.079492e+002,9.560685e+001
6.084313e+002,9.561008e+001
6.089134e+002,9.564874e+001
6.093955e+002,9.573161e+001
6.098776e+002,9.585965e+001
6.103597e+002,9.602236e+001
6.108419e+002,9.620035e+001
6.113240e+002,9.636749e+001
6.118061e+002,9.649824e+001
6.122882e+002,9.657539e+001
6.127703e+002,9.659386e+001
6.132524e+002,9.656445e+001
6.137346e+002,9.650811e+001
6.142167e+002,9.645135e+001
6.146988e+002,9.641568e+001
6.151809e+002,9.641177e+001
6.156630e+002,9.643836e+001
6.161451e+002,9.648436e+001
6.166273e+002,9.653355e+001
6.171094e+002,9.656937e+001
6.175915e+002,9.658167e+001
6.180736e+002,9.656818e+001
6.185557e+002,9.653324e+001
6.190378e+002,9.648518e+001
6.195200e+002,9.643202e+001
6.200021e+002,9.638100e+001
6.204842e+002,9.633643e+001
6.209663e+002,9.629993e+001
6.214484e+002,9.627186e+001
6.219305e+002,9.625196e+001
6.224127e+002,9.624095e+001
6.228948e+002,9.624117e+001
6.233769e+002,9.625661e+001
6.238590e+002,9.629194e+001
6.243411e+002,9.635083e+001
6.248232e+002,9.643349e+001
6.253054e+002,9.653498e+001
6.257875e+002,9.664529e+001
6.262696e+002,9.675113e+001
6.267517e+002,9.683752e+001
6.272338e+002,9.689191e+001
6.277159e+002,9.690797e+001
6.281981e+002,9.688773e+001
6.286802e+002,9.684237e+001
6.291623e+002,9.678899e+001
6.296444e+002,9.674689e+001
6.301265e+002,9.673084e+001
6.306086e+002,9.674831e+001
6.310908e+002,9.679787e+001
6.315729e+002,9.687051e+001
6.320550e+002,9.695319e+001
6.325371e+002,9.703139e+001
6.330192e+002,9.709517e+001
6.335013e+002,9.714008e+001
6.339835e+002,9.716719e+001
6.344656e+002,9.718164e+001
6.349477e+002,9.718951e+001
6.354298e+002,9.719609e+001
6.359119e+002,9.720408e+001
6.363940e+002,9.721347e+001
6.368762e+002,9.722158e+001
6.373583e+002,9.722486e+001
6.378404e+002,9.721922e+001
6.383225e+002,9.720196e+001
6.388046e+002,9.717281e+001
6.392867e+002,9.713493e+001
6.397689e+002,9.709512e+001
6.402510e+002,9.706158e+001
6.407331e+002,9.704328e+001
6.412152e+002,9.704591e+001
6.416973e+002,9.707014e+001
6.421794e+002,9.711141e+001
6.426616e+002,9.716055e+001
6.431437e+002,9.720665e+001
6.436258e+002,9.723909e+001
6.441079e+002,9.725109e+001
6.445900e+002,9.724136e+001
6.450721e+002,9.721288e+001
6.455543e+002,9.717161e+001
6.460364e+002,9.712420e+001
6.465185e+002,9.707642e+001
6.470006e+002,9.703210e+001
6.474827e+002,9.699371e+001
6.479648e+002,9.696289e+001
6.484470e+002,9.694093e+001
6.489291e+002,9.692905e+001
6.494112e+002,9.692831e+001
6.498933e+002,9.693882e+001
6.503754e+002,9.695961e+001
6.508575e+002,9.698827e+001
6.513397e+002,9.702122e+001
6.518218e+002,9.705435e+001
6.523039e+002,9.708389e+001
