ppm,signal
13.7963218608723,-0.00221702153794467
13.7951764573836,0.000375556788640097
13.7940310538949,-0.00101260922383517
13.7928856504062,-3.06410220218822E-05
13.7917402469175,-0.00112645060289651
13.7905948434288,-0.000642075261566788
13.7894494399401,-0.00011828826245619
13.7883040364515,-0.000107880317955278
13.7871586329628,-0.00177328346762806
13.7860132294741,-0.00168792507611215
13.7848678259854,-0.00134653190616518
13.7837224224967,-0.00172453268896788
13.782577019008,-0.00135949766263366
13.7814316155193,-0.0020568105392158
13.7802862120307,-0.000978411757387221
13.779140808542,-0.000866276328451932
13.7779954050533,-0.00175828963983804
13.7768500015646,-0.000898125756066293
13.7757045980759,-0.000761256960686296
13.7745591945872,-0.00183873728383333
13.7734137910985,-0.00173428386915475
13.7722683876098,-0.000962237128987908
13.7711229841212,-0.00155682303011417
13.7699775806325,-0.00276292697526515
13.7688321771438,-0.00149482127744704
13.7676867736551,-0.000992885907180607
13.7665413701664,-0.00141376571264118
13.7653959666777,-0.000676245545037091
13.764250563189,-0.00245729344896972
13.7631051597004,-0.00181673234328628
13.7619597562117,-0.00216659740544856
13.760814352723,-0.00112414383329451
13.7596689492343,-0.0022330591455102
13.7585235457456,-0.00114188110455871
13.7573781422569,-0.000823419075459242
13.7562327387682,-0.000942582788411528
13.7550873352796,-0.00181725737638772
13.7539419317909,-0.00217745429836214
13.7527965283022,-0.00143473618663847
13.7516511248135,-0.00310003035701811
13.7505057213248,-0.00185653357766569
13.7493603178361,-0.00270808022469282
13.7482149143474,-0.00188048358540982
13.7470695108587,-0.00311063160188496
13.7459241073701,-0.00284686731174588
13.7447787038814,-0.00239748298190534
13.7436333003927,-0.00459166476503015
13.742487896904,-0.0018418055260554
13.7413424934153,-0.0023619846906513
13.7401970899266,-0.0023297315929085
13.7390516864379,-0.00180755462497473
13.7379062829493,-0.0011775343446061
13.7367608794606,-0.00222294242121279
13.7356154759719,-0.000847019429784268
13.7344700724832,-0.00277412449941039
13.7333246689945,-0.00178810395300388
13.7321792655058,-0.000766751589253545
13.7310338620171,-0.00178271345794201
13.7298884585285,-0.00118008395656943
13.7287430550398,-0.00293138460256159
13.7275976515511,-0.00219912710599601
13.7264522480624,-0.00222686096094549
13.7253068445737,-0.00238692108541727
13.724161441085,-0.00215088576078415
13.7230160375963,-0.00273949955590069
13.7218706341076,-0.00179829669650644
13.720725230619,-0.00214617769233882
13.7195798271303,-0.0035667922347784
13.7184344236416,-0.0022411379031837
13.7172890201529,-0.00242761801928282
13.7161436166642,-0.00266105192713439
13.7149982131755,-0.00230017956346273
13.7138528096868,-0.000883030937984586
13.7127074061982,-0.00160651316400617
13.7115620027095,-0.000783813127782196
13.7104165992208,-0.0005332165164873
13.7092711957321,-0.000998284202069044
13.7081257922434,-0.00187310087494552
13.7069803887547,-0.000425744627136737
13.705834985266,-0.000368696113582701
13.7046895817774,-0.00184828462079167
13.7035441782887,-0.00189936126116663
13.7023987748,-0.000487223675008863
13.7012533713113,-0.000688304251525551
13.7001079678226,-0.00128708616830409
13.6989625643339,-0.00145033572334796
13.6978171608452,-0.00116646743845195
13.6966717573565,-0.000726778525859118
13.6955263538679,-0.00130843580700457
13.6943809503792,-0.00189776089973748
13.6932355468905,-0.000341520120855421
13.6920901434018,-0.000562541943509132
13.6909447399131,-0.00142615498043597
13.6897993364244,-0.00178813503589481
13.6886539329357,-0.00313846813514829
13.6875085294471,-0.00232160044834018
13.6863631259584,-0.00172646238934249
13.6852177224697,-0.00255094957537949
13.684072318981,-0.00119760166853666
13.6829269154923,-0.000948896922636777
13.6817815120036,-0.000879301980603486
13.6806361085149,-0.00126420659944415
13.6794907050263,-0.00132402696181089
13.6783453015376,-0.00126299390103668
13.6771998980489,-0.00247258646413684
13.6760544945602,-0.00122965208720416
13.6749090910715,-0.00135383033193648
13.6737636875828,-0.000595678575336933
13.6726182840941,-0.00274165556766093
13.6714728806054,-0.00126164685934782
13.6703274771168,-0.000967887928709388
13.6691820736281,-0.00141754548531026
13.6680366701394,-0.00245540426112711
13.6668912666507,-0.00165517220739275
13.665745863162,-0.00106023228727281
13.6646004596733,-0.00194888049736619
13.6634550561846,-0.00204987567849457
13.662309652696,-0.00169343873858452
13.6611642492073,-0.00152990559581667
13.6600188457186,-0.00181226036511362
13.6588734422299,-0.000428969971835613
13.6577280387412,-0.00155699905008078
13.6565826352525,-0.0022253105416894
13.6554372317638,-0.00203600293025374
13.6542918282752,-0.0011638121213764
13.6531464247865,-0.00257608201354742
13.6520010212978,-0.00233513209968805
13.6508556178091,-0.00169639138039202
13.6497102143204,-0.00212595984339714
13.6485648108317,-0.00209121033549309
13.647419407343,-0.00288601242937148
13.6462740038543,-0.0012701052473858
13.6451286003657,-0.000955744937527925
13.643983196877,-0.00186388683505356
13.6428377933883,-0.00136022747028619
13.6416923898996,-0.00282357004471123
13.6405469864109,-0.00185227254405618
13.6394015829222,-0.000685370760038495
13.6382561794335,-0.000913110212422907
13.6371107759449,-0.00187143194489181
13.6359653724562,-0.0019413836998865
13.6348199689675,-0.00277105718851089
13.6336745654788,-0.00129569321870804
13.6325291619901,-0.000700613658409566
13.6313837585014,-0.00136606360320002
13.6302383550127,-0.00086004741024226
13.6290929515241,-0.00200085784308612
13.6279475480354,-0.00166983995586634
13.6268021445467,-0.0011156682157889
13.625656741058,-0.00153929647058249
13.6245113375693,-0.00129830255173147
13.6233659340806,-0.000946497253607959
13.6222205305919,-0.00238864100538194
13.6210751271032,-0.00134055980015546
13.6199297236146,-0.00215387414209545
13.6187843201259,-0.0018057917477563
13.6176389166372,-0.00109247933141887
13.6164935131485,-0.00390433799475431
13.6153481096598,-0.00130039674695581
13.6142027061711,-0.00139923382084817
13.6130573026824,-0.00220436858944595
13.6119118991938,-0.0029509027954191
13.6107664957051,-0.00228630984202027
13.6096210922164,-0.0017615583492443
13.6084756887277,-0.00153588107787073
13.607330285239,-0.00087817624444142
13.6061848817503,-0.00101766886655241
13.6050394782616,-0.00167673302348703
13.603894074773,-0.0025065578520298
13.6027486712843,-0.00182345323264599
13.6016032677956,-0.00119871529750526
13.6004578643069,-0.00115821335930377
13.5993124608182,-0.00156158895697445
13.5981670573295,-0.001092808553949
13.5970216538408,-0.00111133710015565
13.5958762503521,-0.00214347359724343
13.5947308468635,-0.00197966326959431
13.5935854433748,-0.00212779315188527
13.5924400398861,-0.0024848913308233
13.5912946363974,-0.000974822673015297
13.5901492329087,-0.00120627135038376
13.58900382942,-0.00193059036973864
13.5878584259313,-0.00102631573099643
13.5867130224427,-0.00282148271799088
13.585567618954,-0.0030876724049449
13.5844222154653,-0.00165977142751217
13.5832768119766,-0.00146918755490333
13.5821314084879,-0.000769057020079345
13.5809860049992,-0.0014435036573559
13.5798406015105,-0.00126982328947634
13.5786951980219,-0.00150779029354453
13.5775497945332,-0.00181245047133416
13.5764043910445,-0.00214300770312548
13.5752589875558,-0.00254764407873154
13.5741135840671,-0.00192683504428715
13.5729681805784,-0.000319771177601069
13.5718227770897,-0.000850850366987288
13.570677373601,-0.00151438510511071
13.5695319701124,-0.00194222282152623
13.5683865666237,-0.00191915559116751
13.567241163135,-0.000855450693052262
13.5660957596463,-0.00224299193359911
13.5649503561576,-0.00296824472025037
13.5638049526689,-0.00227566412650049
13.5626595491802,-0.00246938155032694
13.5615141456916,-0.0032066700514406
13.5603687422029,-0.00146758870687336
13.5592233387142,-0.00279622175730765
13.5580779352255,-0.0005400640075095
13.5569325317368,-0.00203175167553127
13.5557871282481,-0.00331959966570139
13.5546417247594,-0.00206900388002396
13.5534963212708,-0.00239144708029926
13.5523509177821,-0.000774218875449151
13.5512055142934,-0.00159383239224553
13.5500601108047,-0.00145369197707623
13.548914707316,-0.00177549326326698
13.5477693038273,-0.00171213166322559
13.5466239003386,-0.000895688484888524
13.5454784968499,-0.00255513750016689
13.5443330933613,-0.00250898930244148
13.5431876898726,-0.00209299568086863
13.5420422863839,-0.00271245697513223
13.5408968828952,-0.00220628711394966
13.5397514794065,-0.00166656658984721
13.5386060759178,-0.00209767348133028
13.5374606724291,-0.00114280171692371
13.5363152689405,-0.00290342210792005
13.5351698654518,-0.000773322768509388
13.5340244619631,-0.00156888389028609
13.5328790584744,-0.00078463606769219
13.5317336549857,-0.00193700427189469
13.530588251497,-0.00196045846678317
13.5294428480083,-0.00062221783446148
13.5282974445197,-0.00118923431728035
13.527152041031,-0.00199290411546826
13.5260066375423,-0.00152406352572143
13.5248612340536,-0.00338207092136145
13.5237158305649,-0.00119751389138401
13.5225704270762,-0.00122767908032984
13.5214250235875,-0.000889574701432139
13.5202796200988,-0.00182499154470861
13.5191342166102,-0.00251180771738291
13.5179888131215,-0.00190266023855656
13.5168434096328,-0.00200134981423616
13.5156980061441,-0.00147298187948763
13.5145526026554,-0.0018454696983099
13.5134071991667,-0.00181657308712602
13.512261795678,-0.000914223666768521
13.5111163921894,-0.00190346816089004
13.5099709887007,-0.00175219925586134
13.508825585212,-0.000901996740140021
13.5076801817233,-0.000885360350366682
13.5065347782346,-0.00222488027065992
13.5053893747459,-0.00178163580130786
13.5042439712572,-0.00187292322516441
13.5030985677686,-0.000591698219068348
13.5019531642799,-0.00188437034375966
13.5008077607912,-0.00237611914053559
13.4996623573025,-0.000978061929345131
13.4985169538138,-0.00164368108380586
13.4973715503251,-0.00172434560954571
13.4962261468364,-0.00178672908805311
13.4950807433477,-0.000681416771840304
13.4939353398591,-0.000928547815419734
13.4927899363704,-0.00184825505129993
13.4916445328817,-0.00187921011820436
13.490499129393,-0.00150456163100898
13.4893537259043,-0.000810843892395496
13.4882083224156,-0.000978125142864883
13.4870629189269,-0.00214483076706529
13.4859175154383,-0.00311757624149323
13.4847721119496,-0.00263639725744724
13.4836267084609,-0.00212015467695892
13.4824813049722,-0.00109258922748268
13.4813359014835,-0.00222990894690156
13.4801904979948,-0.00286076380871236
13.4790450945061,-0.00238187192007899
13.4778996910175,-0.00256719812750816
13.4767542875288,-0.00176565966103226
13.4756088840401,-0.000991515000350773
13.4744634805514,-0.00167786830570549
13.4733180770627,-0.000640674377791584
13.472172673574,-0.000680189696140587
13.4710272700853,-0.00141172541771084
13.4698818665966,-0.00150339491665363
13.468736463108,-0.00186377204954624
13.4675910596193,-0.00218293676152825
13.4664456561306,-0.00168288906570524
13.4653002526419,-0.00252257543615997
13.4641548491532,-0.00251441169530153
13.4630094456645,-0.00193087034858763
13.4618640421758,-0.00217093829996884
13.4607186386872,-0.00063966226298362
13.4595732351985,-0.00238765589892864
13.4584278317098,-0.00050942983943969
13.4572824282211,-0.00142169138416648
13.4561370247324,-0.00210433662869036
13.4549916212437,-0.00161874282639474
13.453846217755,-0.00182770611718297
13.4527008142664,-2.91507167275995E-05
13.4515554107777,-0.0013620670652017
13.450410007289,-0.000674257928039879
13.4492646038003,-0.001504952670075
13.4481192003116,-0.0025560175999999
13.4469737968229,-0.00248653790913522
13.4458283933342,-0.000773041625507176
13.4446829898455,-0.00179274647962302
13.4435375863569,-0.00265783863142133
13.4423921828682,-0.000440817209891975
13.4412467793795,-0.001284368801862
13.4401013758908,-0.00296804867684841
13.4389559724021,-0.00213517318479717
13.4378105689134,-0.00199650484137237
13.4366651654247,-0.00265898974612355
13.4355197619361,-0.00136090558953583
13.4343743584474,-0.00268826610408723
13.4332289549587,-0.00122174480929971
13.43208355147,-0.00267013534903526
13.4309381479813,-0.00177946453914046
13.4297927444926,-0.00218258495442569
13.4286473410039,-0.00127457675989717
13.4275019375153,-0.00210591708309948
13.4263565340266,-0.00213746819645166
13.4252111305379,-0.00328666111454368
13.4240657270492,-0.000911397743038833
13.4229203235605,-0.00190301588736475
13.4217749200718,-0.00283510307781398
13.4206295165831,-0.00135411368682981
13.4194841130944,0.000160283962031826
13.4183387096058,-0.00205408968031406
13.4171933061171,-0.00283916224725544
13.4160479026284,-0.0028073126450181
13.4149024991397,-0.000405981612857431
13.413757095651,-0.00201729428954422
13.4126116921623,-0.00284134782850742
13.4114662886736,0.000147159196785651
13.410320885185,-0.00109497364610434
13.4091754816963,-0.00146363268140703
13.4080300782076,-0.0016798535361886
13.4068846747189,-0.00156031106598675
13.4057392712302,-0.00238195434212685
13.4045938677415,-0.00210011843591929
13.4034484642528,-0.00247151288203895
13.4023030607642,-0.0031436737626791
13.4011576572755,-0.00249111535958946
13.4000122537868,-0.00127827329561114
13.3988668502981,-0.00191920821089298
13.3977214468094,-0.00143269775435328
13.3965760433207,-0.00263749598525465
13.395430639832,-0.000938928686082363
13.3942852363433,-0.00276928930543363
13.3931398328547,-0.00178102345671505
13.391994429366,-0.0013031727867201
13.3908490258773,-0.00186950177885592
13.3897036223886,-0.00188023003283888
13.3885582188999,-0.00195048016030341
13.3874128154112,-0.0023852672893554
13.3862674119225,-0.0019070073030889
13.3851220084339,-0.00115019350778312
13.3839766049452,-0.000917067984119058
13.3828312014565,-0.00219810009002686
13.3816857979678,-0.00181978696491569
13.3805403944791,-0.000729864579625428
13.3793949909904,-0.0021733136381954
13.3782495875017,-0.000818894768599421
13.3771041840131,-0.00160506460815668
13.3759587805244,-0.00118975667282939
13.3748133770357,-0.00041400603367947
13.373667973547,-0.00128789665177464
13.3725225700583,-0.00233872071839869
13.3713771665696,0.000124014200991951
13.3702317630809,-0.0014912934275344
13.3690863595922,-0.00225317291915417
13.3679409561036,-0.000573636032640934
13.3667955526149,-0.00198113033547997
13.3656501491262,-0.000709547428414226
13.3645047456375,-0.00198034779168665
13.3633593421488,-0.00121405383106321
13.3622139386601,-0.00233039259910584
13.3610685351714,-0.00120469171088189
13.3599231316828,-0.00188516301568598
13.3587777281941,-0.00267971982248127
13.3576323247054,-0.00207225955091417
13.3564869212167,-0.00225963559933007
13.355341517728,-0.00346620916388929
13.3541961142393,-0.00231774197891355
13.3530507107506,-0.00237401854246855
13.351905307262,-0.000665969215333462
13.3507599037733,-0.00256025185808539
13.3496145002846,-0.00316360173746943
13.3484690967959,-0.00179576443042606
13.3473236933072,-0.000831951096188277
13.3461782898185,-0.00153333449270576
13.3450328863298,-0.00135907449293882
13.3438874828411,-0.002529765246436
13.3427420793525,-0.00284966570325196
13.3415966758638,-0.00282811978831887
13.3404512723751,-0.00351672782562673
13.3393058688864,-0.00178896181751043
13.3381604653977,-0.00274181319400668
13.337015061909,-0.000595104473177344
13.3358696584203,-0.00141810218337923
13.3347242549317,-0.00103140773717314
13.333578851443,-0.00266815861687064
13.3324334479543,-0.000503670715261251
13.3312880444656,-0.00322396284900606
13.3301426409769,-0.00225668749772012
13.3289972374882,-0.00259094568900764
13.3278518339995,-0.00139482459053397
13.3267064305109,-0.00155083963181824
13.3255610270222,-0.0013741065049544
13.3244156235335,-0.00189499405678362
13.3232702200448,-0.00134038331452757
13.3221248165561,-0.00150609144475311
13.3209794130674,-0.00181112310383469
13.3198340095787,-0.00183164176996797
13.31868860609,-0.00249652075581253
13.3175432026014,-0.00119838921818882
13.3163977991127,-0.00162946782074869
13.315252395624,-0.00168013095390052
13.3141069921353,-0.00246501248329878
13.3129615886466,-0.00178751978091896
13.3118161851579,0.000261781009612605
13.3106707816692,-0.0014310497790575
13.3095253781806,-0.00110183353535831
13.3083799746919,-0.00208974350243807
13.3072345712032,-0.000660073419567198
13.3060891677145,-0.00123831140808761
13.3049437642258,-0.00215106294490397
13.3037983607371,-0.00273952865973115
13.3026529572484,-0.00222316128201783
13.3015075537598,-0.00149889546446502
13.3003621502711,-0.00243046879768372
13.2992167467824,-0.00143461138941348
13.2980713432937,-0.00232428684830666
13.296925939805,-0.00231150235049427
13.2957805363163,-0.00258523388765752
13.2946351328276,-0.00286760088056326
13.2934897293389,-0.00109899241942912
13.2923443258503,-0.0034543932415545
13.2911989223616,-0.0029295205604285
13.2900535188729,-0.00244799582287669
13.2889081153842,-0.002424749545753
13.2877627118955,-0.00216265046037734
13.2866173084068,-0.00170235184486955
13.2854719049181,-0.00259322649799287
13.2843265014295,-0.00167241564486176
13.2831810979408,-0.00187698856461793
13.2820356944521,-0.000755192013457418
13.2808902909634,-0.00130418525077403
13.2797448874747,-0.00045503446017392
13.278599483986,-0.00174184748902917
13.2774540804973,-0.00155170622747391
13.2763086770087,-0.00187241041567177
13.27516327352,-0.00211233017034829
13.2740178700313,-0.00186007306911051
13.2728724665426,-0.00254508992657065
13.2717270630539,-0.00220508500933647
13.2705816595652,-0.00252059730701149
13.2694362560765,-0.00173699832521379
13.2682908525878,-0.000142871285788715
13.2671454490992,-0.00220377976074815
13.2660000456105,-0.00206085667014122
13.2648546421218,-0.0024676916655153
13.2637092386331,-0.000962202902883291
13.2625638351444,-0.00186875835061073
13.2614184316557,-0.00227149273268878
13.260273028167,-0.00151507207192481
13.2591276246784,-0.00115803920198232
13.2579822211897,-0.00206204294227064
13.256836817701,-0.00154668733011931
13.2556914142123,-0.00105952622834593
13.2545460107236,-0.0018194419099018
13.2534006072349,-0.00247762468643487
13.2522552037462,-0.00103095744270831
13.2511098002576,-0.00131126353517175
13.2499643967689,-0.00101244205143303
13.2488189932802,-0.00160699419211596
13.2476735897915,-0.0015105091733858
13.2465281863028,-0.000815311213955283
13.2453827828141,-0.000827039708383381
13.2442373793254,-0.00216561066918075
13.2430919758367,-0.00152876146603376
13.2419465723481,-0.00244480255059898
13.2408011688594,-0.00236536911688745
13.2396557653707,-0.00201047793962061
13.238510361882,-0.00284069823101163
13.2373649583933,-0.00122763495892286
13.2362195549046,-0.0013877684250474
13.2350741514159,-0.0029896751511842
13.2339287479273,-0.00131178589072078
13.2327833444386,-0.00197175471112132
13.2316379409499,-0.00167965062428266
13.2304925374612,-0.00242783245630562
13.2293471339725,-0.00129338505212218
13.2282017304838,-0.00175185815896839
13.2270563269951,-0.0011843154206872
13.2259109235065,-0.00232532317750156
13.2247655200178,-0.00203879969194531
13.2236201165291,-0.000655416748486459
13.2224747130404,-0.00197322200983763
13.2213293095517,-0.00166218122467399
13.220183906063,-0.00266753253526986
13.2190385025743,-0.00234754756093025
13.2178930990856,-0.00118979334365577
13.216747695597,-0.00198742561042309
13.2156022921083,-0.00268590007908642
13.2144568886196,-0.00158529076725245
13.2133114851309,-0.00172593619208783
13.2121660816422,-0.00145184679422528
13.2110206781535,-0.00217156950384378
13.2098752746648,-0.00151264388114214
13.2087298711762,-0.00166755518876016
13.2075844676875,-0.0017089475877583
13.2064390641988,-0.00257917284034193
13.2052936607101,-0.00139618734829128
13.2041482572214,-0.00155179004650563
13.2030028537327,-0.00153912964742631
13.201857450244,-0.00116220256313682
13.2007120467554,-0.00155637192074209
13.1995666432667,-0.00273883179761469
13.198421239778,-0.00220358581282198
13.1972758362893,-0.0019930771086365
13.1961304328006,-0.00156029534991831
13.1949850293119,-0.000415296148275957
13.1938396258232,-0.00152231473475695
13.1926942223345,-0.00217397627420723
13.1915488188459,-0.000965884129982442
13.1904034153572,-0.00229434203356504
13.1892580118685,-0.00157099100761116
13.1881126083798,-0.00258598662912846
13.1869672048911,-0.00196226802654564
13.1858218014024,-0.00225110119208694
13.1846763979137,-0.00230919383466244
13.1835309944251,-0.00214927759952843
13.1823855909364,-0.00203273794613779
13.1812401874477,-0.00349309551529586
13.180094783959,-0.00230122567154467
13.1789493804703,-0.00146448006853461
13.1778039769816,-0.00203325459733605
13.1766585734929,-0.00253835995681584
13.1755131700043,-0.00387737737037241
13.1743677665156,-0.00133648724295199
13.1732223630269,-0.000972234818618745
13.1720769595382,-0.00131334736943245
13.1709315560495,-0.00131246657110751
13.1697861525608,-0.000997991301119328
13.1686407490721,-0.00109245139174163
13.1674953455834,-0.00252415216527879
13.1663499420948,-0.0028103357180953
13.1652045386061,-0.00164824817329645
13.1640591351174,-0.00217785919085145
13.1629137316287,-0.000376450188923627
13.16176832814,-0.00140323129016906
13.1606229246513,-0.00313323456794024
13.1594775211626,-0.00235802819952369
13.158332117674,-0.00130956701468676
13.1571867141853,-0.00209711724892259
13.1560413106966,-0.00161555968225002
13.1548959072079,-0.00159137172158808
13.1537505037192,-0.00107495649717748
13.1526051002305,-0.000156799113028683
13.1514596967418,-0.00109503930434585
13.1503142932532,-0.00313046271912754
13.1491688897645,-0.00300012854859233
13.1480234862758,-0.00237132632173598
13.1468780827871,-0.00252035283483565
13.1457326792984,-0.00219577201642096
13.1445872758097,-0.00164518994279206
13.143441872321,-0.00154917617328465
13.1422964688323,-0.00107530155219138
13.1411510653437,-0.00237411912530661
13.140005661855,-0.00181730487383902
13.1388602583663,-0.00140233314596117
13.1377148548776,-0.00288510974496603
13.1365694513889,-0.00135336082894355
13.1354240479002,-0.000982713070698082
13.1342786444115,-0.000944320985581726
13.1331332409229,-0.00112563476432115
13.1319878374342,2.28433491429314E-05
13.1308424339455,-0.000859379360917956
13.1296970304568,-0.00295948656275868
13.1285516269681,-0.00146326213143766
13.1274062234794,-0.0030954007524997
13.1262608199907,-0.002756142988801
13.1251154165021,-0.00041268570930697
13.1239700130134,-0.00230304105207324
13.1228246095247,-0.00115716620348394
13.121679206036,-0.00229687406681478
13.1205338025473,-0.00132362311705947
13.1193883990586,-0.00200293003581464
13.1182429955699,-0.00129280902910978
13.1170975920813,-0.00102853251155466
13.1159521885926,-0.00283413729630411
13.1148067851039,-0.00144989881664515
13.1136613816152,-0.00229238928295672
13.1125159781265,-0.00228325161151588
13.1113705746378,-0.00101607199758291
13.1102251711491,-0.00218596798367798
13.1090797676604,-0.000630713708233088
13.1079343641718,-0.00109009200241417
13.1067889606831,-0.00226367055438459
13.1056435571944,-0.00169019610621035
13.1044981537057,-0.00174786103889346
13.103352750217,-0.00291592394933105
13.1022073467283,-0.000485038530314341
13.1010619432396,-0.00148371339309961
13.099916539751,-0.0018918220885098
13.0987711362623,-0.000915787590201944
13.0976257327736,-0.00137672806158662
13.0964803292849,-0.00118987786117941
13.0953349257962,-0.00122186215594411
13.0941895223075,-0.000765582139138132
13.0930441188188,-0.0022464815992862
13.0918987153302,-0.00204992410726845
13.0907533118415,-0.00171056669205427
13.0896079083528,-0.00164463464170694
13.0884625048641,-0.00150273938197643
13.0873171013754,-0.00209385273046792
13.0861716978867,-0.000657849537674338
13.085026294398,-0.00161351822316647
13.0838808909093,-0.00182385253719985
13.0827354874207,-0.00146558741107583
13.081590083932,-0.00254361401312053
13.0804446804433,-0.00160746334586293
13.0792992769546,-0.00103350065182894
13.0781538734659,-0.00112437549978495
13.0770084699772,-0.00162253668531775
13.0758630664885,-0.00157013768330216
13.0747176629999,-0.00194006052333862
13.0735722595112,-0.00317816948518157
13.0724268560225,-0.00239335815422237
13.0712814525338,-0.00321068125776947
13.0701360490451,-0.00265329424291849
13.0689906455564,-0.00269165681675077
13.0678452420677,-0.00205448013730347
13.0666998385791,-0.00259453756734729
13.0655544350904,-0.00214536534622312
