-8.968509500846266747e-04,-8.174378308467566967e-04,-2.153021981939673424e-03
-8.832928142510354519e-04,-8.151146466843783855e-04,-2.114788861945271492e-03
-9.042408782988786697e-04,-8.089909679256379604e-04,-2.157716546207666397e-03
-8.998305420391261578e-04,-8.029627497307956219e-04,-2.130586653947830200e-03
-8.993746014311909676e-04,-8.182462188415229321e-04,-2.175201196223497391e-03
-9.394685621373355389e-04,-8.105798042379319668e-04,-2.187235048040747643e-03
-9.421224240213632584e-04,-8.192627574317157269e-04,-2.142355544492602348e-03
-8.957020472735166550e-04,-8.234790875576436520e-04,-2.155812457203865051e-03
-8.919773972593247890e-04,-8.239249000325798988e-04,-2.154600108042359352e-03
-8.991979993879795074e-04,-8.190108346752822399e-04,-2.142731333151459694e-03
-8.966007735580205917e-04,-8.147471235133707523e-04,-2.153601497411727905e-03
-8.965648012235760689e-04,-8.281639893539249897e-04,-2.157783368602395058e-03
-8.863223483785986900e-04,-8.207966457121074200e-04,-2.182061783969402313e-03
-9.088111692108213902e-04,-8.171627996489405632e-04,-2.154771471396088600e-03
-9.408368496224284172e-04,-8.218797156587243080e-04,-2.200121525675058365e-03
-9.207295370288193226e-04,-8.167120395228266716e-04,-2.185122109949588776e-03
-8.961647399701178074e-04,-8.198363939300179482e-04,-2.201070543378591537e-03
-9.148184326477348804e-04,-8.135478128679096699e-04,-2.143439603969454765e-03
-9.149895631708204746e-04,-8.226591162383556366e-04,-2.125192666426301003e-03
-9.246681584045290947e-04,-8.190476801246404648e-04,-2.194368280470371246e-03
-9.213522425852715969e-04,-8.129482739605009556e-04,-2.169280312955379486e-03
-9.215125464834272861e-04,-8.277120068669319153e-04,-2.191070932894945145e-03
-8.948821341618895531e-04,-8.230906096287071705e-04,-2.142512472346425056e-03
-9.040340664796531200e-04,-8.178008138202130795e-04,-2.164484933018684387e-03
-9.052079985849559307e-04,-8.271423866972327232e-04,-2.145256148651242256e-03
-8.979427511803805828e-04,-8.297288441099226475e-04,-2.183664822950959206e-03
-9.055458940565586090e-04,-8.266922668553888798e-04,-2.101318910717964172e-03
-9.073528926819562912e-04,-8.237687288783490658e-04,-2.151032211259007454e-03
-9.304690756835043430e-04,-8.238913724198937416e-04,-2.151919296011328697e-03
-9.001070284284651279e-04,-8.167409687303006649e-04,-2.096981974318623543e-03
-9.150243131443858147e-04,-8.292245329357683659e-04,-2.199849113821983337e-03
-9.069261723197996616e-04,-8.223270415328443050e-04,-2.104385523125529289e-03
-9.318749653175473213e-04,-8.205744088627398014e-04,-2.132050460204482079e-03
-9.101898176595568657e-04,-8.298838511109352112e-04,-2.161829499527812004e-03
-8.952780044637620449e-04,-8.182551246136426926e-04,-2.121597761288285255e-03
-9.088440565392374992e-04,-8.194613619707524776e-04,-2.137305447831749916e-03
-9.110138053074479103e-04,-8.187360945157706738e-04,-2.130874665454030037e-03
-9.063133038580417633e-04,-8.165435865521430969e-04,-2.137688687071204185e-03
-8.910525357350707054e-04,-8.252063416875898838e-04,-2.168032806366682053e-03
-9.059730218723416328e-04,-8.284830837510526180e-04,-2.101971767842769623e-03
-9.069453226402401924e-04,-8.232369436882436275e-04,-2.189733553677797318e-03
-8.990087080746889114e-04,-8.138574776239693165e-04,-2.156625036150217056e-03
-8.878665976226329803e-04,-8.178524440154433250e-04,-2.072520786896348000e-03
-9.119432070292532444e-04,-8.142863516695797443e-04,-2.161567565053701401e-03
-9.219634230248630047e-04,-8.118277764879167080e-04,-2.199597191065549850e-03
-9.070985252037644386e-04,-8.135813404805958271e-04,-2.199626760557293892e-03
-8.921893895603716373e-04,-8.264078642241656780e-04,-2.205342985689640045e-03
-8.890556055121123791e-04,-8.183713653124868870e-04,-2.174525521695613861e-03
-9.135195869021117687e-04,-8.088396862149238586e-04,-2.207419602200388908e-03
-9.015384130179882050e-04,-8.180906879715621471e-04,-2.185742603614926338e-03
-9.054483962245285511e-04,-8.273874409496784210e-04,-2.178029622882604599e-03
-9.093522094190120697e-04,-8.194434340111911297e-04,-2.116207033395767212e-03
-8.836651686578989029e-04,-8.162701851688325405e-04,-2.134184585884213448e-03
-9.316976065747439861e-04,-8.196262642741203308e-04,-2.190940082073211670e-03
-9.287739521823823452e-04,-8.096810779534280300e-04,-2.198805334046483040e-03
-9.193298174068331718e-04,-8.136635879054665565e-04,-2.160692820325493813e-03
-8.787798578850924969e-04,-8.254589629359543324e-04,-2.144047524780035019e-03
-9.018385317176580429e-04,-8.247540681622922421e-04,-2.147985389456152916e-03
-8.849420701153576374e-04,-8.178390562534332275e-04,-2.156537258997559547e-03
-8.962225401774048805e-04,-8.179742726497352123e-04,-2.158458111807703972e-03
-9.048860520124435425e-04,-8.226361824199557304e-04,-2.176862210035324097e-03
-8.915626676753163338e-04,-8.237854926846921444e-04,-2.179845003411173820e-03
-8.892841287888586521e-04,-8.176467963494360447e-04,-2.238782821223139763e-03
-9.101109462790191174e-04,-8.175366674549877644e-04,-2.196773886680603027e-03
-8.927391609176993370e-04,-8.287961827591061592e-04,-2.135382965207099915e-03
-9.101120522245764732e-04,-8.270437829196453094e-04,-2.091663191094994545e-03
-9.120533941313624382e-04,-8.190712542273104191e-04,-2.217645989730954170e-03
-9.291231399402022362e-04,-8.075709338299930096e-04,-2.175640780478715897e-03
-8.996339747682213783e-04,-8.180990698747336864e-04,-2.178729511797428131e-03
-9.159033070318400860e-04,-8.281750488094985485e-04,-2.156798262149095535e-03
-9.051341330632567406e-04,-8.295573061332106590e-04,-2.192133106291294098e-03
-8.889367454685270786e-04,-8.238056907430291176e-04,-2.170454245060682297e-03
-9.207890252582728863e-04,-8.204178884625434875e-04,-2.133487723767757416e-03
-9.259178186766803265e-04,-8.312960271723568439e-04,-2.197667956352233887e-03
-9.095319546759128571e-04,-8.151775691658258438e-04,-2.169860992580652237e-03
-8.980014827102422714e-04,-8.288167882710695267e-04,-2.131501678377389908e-03
-9.342600242234766483e-04,-8.195157861337065697e-04,-2.198588335886597633e-03
-9.077378781512379646e-04,-8.249700767919421196e-04,-2.174009336158633232e-03
-9.170445264317095280e-04,-8.161485893651843071e-04,-2.169047482311725616e-03
-9.008910856209695339e-04,-8.303694776259362698e-04,-2.233639359474182129e-03
-8.954540826380252838e-04,-8.282316848635673523e-04,-2.166476566344499588e-03
-9.219371131621301174e-04,-8.270150865428149700e-04,-2.147066174075007439e-03
-9.211579454131424427e-04,-8.252626284956932068e-04,-2.181546762585639954e-03
-9.128430392593145370e-04,-8.271930855698883533e-04,-2.186736790463328362e-03
-9.534844430163502693e-04,-8.166541811078786850e-04,-2.166934311389923096e-03
-9.307761210948228836e-04,-8.237708243541419506e-04,-2.139146905392408371e-03
-9.084561606869101524e-04,-8.079280960373580456e-04,-2.150689950212836266e-03
-9.115260909311473370e-04,-8.222452015615999699e-04,-2.163058612495660782e-03
-9.194838348776102066e-04,-8.301144116558134556e-04,-2.202409785240888596e-03
-9.013745584525167942e-04,-8.124108426272869110e-04,-2.144009573385119438e-03
-9.210264543071389198e-04,-8.179546566680073738e-04,-2.195798791944980621e-03
-9.061667369678616524e-04,-8.221791940741240978e-04,-2.159952418878674507e-03
-8.833333849906921387e-04,-8.266993099823594093e-04,-2.193448832258582115e-03
-9.228878188878297806e-04,-8.369561983272433281e-04,-2.168432809412479401e-03
-9.390010964125394821e-04,-8.304946823045611382e-04,-2.200187183916568756e-03
-9.191351127810776234e-04,-8.209095103666186333e-04,-2.158651594072580338e-03
-9.335073991678655148e-04,-8.288836688734591007e-04,-2.215730957686901093e-03
-9.180105407722294331e-04,-8.330880664288997650e-04,-2.138318028301000595e-03
-8.999524288810789585e-04,-8.216308779083192348e-04,-2.157280454412102699e-03
-8.946103625930845737e-04,-8.293267455883324146e-04,-2.177797490730881691e-03
-9.094937122426927090e-04,-8.373853052034974098e-04,-2.192852320149540901e-03
-9.283472318202257156e-04,-8.187585044652223587e-04,-2.209487371146678925e-03
-9.097884758375585079e-04,-8.235842105932533741e-04,-2.212507417425513268e-03
-9.295913623645901680e-04,-8.278732420876622200e-04,-2.242020331323146820e-03
-9.217425249516963959e-04,-8.203620091080665588e-04,-2.180427778512239456e-03
-9.322192636318504810e-04,-8.216591668315231800e-04,-2.146517625078558922e-03
-9.007387561723589897e-04,-8.188898791559040546e-04,-2.151335356757044792e-03
-9.161349735222756863e-04,-8.185315527953207493e-04,-2.242976333945989609e-03
-9.054841357283294201e-04,-8.263157797046005726e-04,-2.160111675038933754e-03
-9.453170932829380035e-04,-8.297461317852139473e-04,-2.131385961547493935e-03
-9.375139488838613033e-04,-8.228009683080017567e-04,-2.191271400079131126e-03
-9.388544131070375443e-04,-8.093907963484525681e-04,-2.140169730409979820e-03
-8.833599276840686798e-04,-8.170903893187642097e-04,-2.112125046551227570e-03
-9.104231139644980431e-04,-8.156020776368677616e-04,-2.133989473804831505e-03
-9.246355621144175529e-04,-8.224858320318162441e-04,-2.138146432116627693e-03
-8.821683004498481750e-04,-8.207001374103128910e-04,-2.129306551069021225e-03
-9.005604661069810390e-04,-8.250497048720717430e-04,-2.164606470614671707e-03
-9.080480667762458324e-04,-8.190972730517387390e-04,-2.165627200156450272e-03
-9.023061720654368401e-04,-8.166653569787740707e-04,-2.155240392312407494e-03
-8.903085254132747650e-04,-8.112242794595658779e-04,-2.145707840099930763e-03
-8.968719630502164364e-04,-8.275902364403009415e-04,-2.160371048375964165e-03
-9.113001287914812565e-04,-8.131425129249691963e-04,-2.219754271209239960e-03
-9.134572464972734451e-04,-8.136414689943194389e-04,-2.192402724176645279e-03
-9.148691897280514240e-04,-8.214104454964399338e-04,-2.216131659224629402e-03
-9.097406291402876377e-04,-8.092881762422621250e-04,-2.184880897402763367e-03
-9.145530639216303825e-04,-8.126091561280190945e-04,-2.186633879318833351e-03
-8.983084117062389851e-04,-8.180130971595644951e-04,-2.153172390535473824e-03
-8.994797244668006897e-04,-8.193973917514085770e-04,-2.164183882996439934e-03
-9.145198855549097061e-04,-8.180338190868496895e-04,-2.153912093490362167e-03
-9.204679518006742001e-04,-8.188717765733599663e-04,-2.153786364942789078e-03
-9.046748164109885693e-04,-8.136056130751967430e-04,-2.126267179846763611e-03
-9.193893638439476490e-04,-8.151552756316959858e-04,-2.220579888671636581e-03
-9.118224261328577995e-04,-8.068588213063776493e-04,-2.177954884245991707e-03
-9.042156743817031384e-04,-8.243959746323525906e-04,-2.199007896706461906e-03
-8.931324700824916363e-04,-8.252568077296018600e-04,-2.137769479304552078e-03
-8.931448101066052914e-04,-8.197774877771735191e-04,-2.208242891356348991e-03
-8.741068886592984200e-04,-8.189892978407442570e-04,-2.202373463660478592e-03
-8.972588111646473408e-04,-8.157268748618662357e-04,-2.128237392753362656e-03
-8.852872997522354126e-04,-8.227775106206536293e-04,-2.187198493629693985e-03
-9.152927668765187263e-04,-8.175538969226181507e-04,-2.174691297113895416e-03
-9.080221061594784260e-04,-8.161941077560186386e-04,-2.167740836739540100e-03
-8.946739253588020802e-04,-8.250901591964066029e-04,-2.090328838676214218e-03
-8.930672192946076393e-04,-8.167077903635799885e-04,-2.122234785929322243e-03
-8.993438095785677433e-04,-8.211133535951375961e-04,-2.228852594271302223e-03
-9.228738490492105484e-04,-8.283941424451768398e-04,-2.195331268012523651e-03
-8.998164557851850986e-04,-8.277763263322412968e-04,-2.136906376108527184e-03
-9.115297580137848854e-04,-8.105892338789999485e-04,-2.159897470846772194e-03
-9.123741765506565571e-04,-8.123646839521825314e-04,-2.131507499143481255e-03
-9.180027991533279419e-04,-8.070456096902489662e-04,-2.141425618901848793e-03
-9.054631809704005718e-04,-8.192575187422335148e-04,-2.139725489541888237e-03
-8.907403680495917797e-04,-8.176458650268614292e-04,-2.162100747227668762e-03
-9.274840704165399075e-04,-8.204642799682915211e-04,-2.120910212397575378e-03
-8.868704899214208126e-04,-8.149290224537253380e-04,-2.183385193347930908e-03
-9.194700978696346283e-04,-8.248585509136319160e-04,-2.155915601179003716e-03
-9.125987999141216278e-04,-8.263479103334248066e-04,-2.142026554793119431e-03
-8.875440107658505440e-04,-8.258855668827891350e-04,-2.172885695472359657e-03
-9.165530209429562092e-04,-8.082382846623659134e-04,-2.160009229555726051e-03
-9.075367124751210213e-04,-8.123249281197786331e-04,-2.182526048272848129e-03
-9.273549658246338367e-04,-8.088999893516302109e-04,-2.125301863998174667e-03
